1.14	3.30544e-78
1.15	2.09659e-77
1.16	1.3168e-76
1.17	8.18933e-76
1.18	5.0431e-75
1.19	3.07515e-74
1.2	1.85675e-73
1.21	1.11009e-72
1.22	6.57172e-72
1.23	3.85226e-71
1.24	2.23598e-70
1.25	1.28509e-69
1.26	7.31326e-69
1.27	4.12098e-68
1.28	2.29933e-67
1.29	1.27032e-66
1.3	6.9492e-66
1.31	3.76413e-65
1.32	2.01884e-64
1.33	1.07213e-63
1.34	5.63766e-63
1.35	2.93532e-62
1.36	1.51328e-61
1.37	7.72475e-61
1.38	3.90441e-60
1.39	1.95402e-59
1.4	9.68287e-59
1.41	4.75096e-58
1.42	2.30813e-57
1.43	1.1103e-56
1.44	5.28834e-56
1.45	2.49401e-55
1.46	1.1646e-54
1.47	5.38459e-54
1.48	2.46505e-53
1.49	1.11737e-52
1.5	5.01495e-52
1.51	2.22859e-51
1.52	9.80599e-51
1.53	4.27216e-50
1.54	1.84289e-49
1.55	7.87126e-49
1.56	3.32877e-48
1.57	1.39385e-47
1.58	5.77888e-47
1.59	2.37227e-46
1.6	9.64219e-46
1.61	3.88043e-45
1.62	1.54624e-44
1.63	6.10047e-44
1.64	2.3831e-43
1.65	9.21746e-43
1.66	3.52997e-42
1.67	1.33851e-41
1.68	5.02529e-41
1.69	1.86806e-40
1.7	6.87557e-40
1.71	2.50563e-39
1.72	9.04093e-39
1.73	3.22997e-38
1.74	1.14254e-37
1.75	4.00159e-37
1.76	1.38766e-36
1.77	4.76452e-36
1.78	1.61973e-35
1.79	5.452e-35
1.8	1.817e-34
1.81	5.99572e-34
1.82	1.95891e-33
1.83	6.33686e-33
1.84	2.02965e-32
1.85	6.43657e-32
1.86	2.02104e-31
1.87	6.2832e-31
1.88	1.93408e-30
1.89	5.89458e-30
1.9	1.77877e-29
1.91	5.31461e-29
1.92	1.57221e-28
1.93	4.60507e-28
1.94	1.33551e-27
1.95	3.83484e-27
1.96	1.09027e-26
1.97	3.06906e-26
1.98	8.55394e-26
1.99	2.36055e-25
2	6.44985e-25
2.01	1.74491e-24
2.02	4.67395e-24
2.03	1.23961e-23
2.04	3.25517e-23
2.05	8.46355e-23
2.06	2.17882e-22
2.07	5.55366e-22
2.08	1.40162e-21
2.09	3.50244e-21
2.1	8.6657e-21
2.11	2.1229e-20
2.12	5.14931e-20
2.13	1.2367e-19
2.14	2.94085e-19
2.15	6.92433e-19
2.16	1.61429e-18
2.17	3.72633e-18
2.18	8.51691e-18
2.19	1.92745e-17
2.2	4.31904e-17
2.21	9.58287e-17
2.22	2.10527e-16
2.23	4.57962e-16
2.24	9.86414e-16
2.25	2.10378e-15
2.26	4.44278e-15
2.27	9.2902e-15
2.28	1.92359e-14
2.29	3.94388e-14
2.3	8.00677e-14
2.31	1.6096e-13
2.32	3.20414e-13
2.33	6.31594e-13
2.34	1.23283e-12
2.35	2.38293e-12
2.36	4.56109e-12
2.37	8.64525e-12
2.38	1.62273e-11
2.39	3.01632e-11
2.4	5.55238e-11
2.41	1.01218e-10
2.42	1.82736e-10
2.43	3.26725e-10
2.44	5.78553e-10
2.45	1.01465e-09
2.46	1.76241e-09
2.47	3.03203e-09
2.48	5.16659e-09
2.49	8.72031e-09
2.5	1.45791e-08
2.51	2.41445e-08
2.52	3.96101e-08
2.53	6.43747e-08
2.54	1.03649e-07
2.55	1.65337e-07
2.56	2.61313e-07
2.57	4.09219e-07
2.58	6.35012e-07
2.59	9.76486e-07
2.6	1.48812e-06
2.61	2.24765e-06
2.62	3.36489e-06
2.63	4.99347e-06
2.64	7.34617e-06
2.65	1.07149e-05
2.66	1.54961e-05
2.67	2.22235e-05
2.68	3.16087e-05
2.69	4.45918e-05
2.7	6.24036e-05
2.71	8.66413e-05
2.72	0.00011936
2.73	0.00016318
2.74	0.000221419
2.75	0.000298236
2.76	0.000398811
2.77	0.000529541
2.78	0.000698265
2.79	0.00091452
2.8	0.00118982
2.81	0.00153797
2.82	0.00197539
2.83	0.00252149
2.84	0.00319901
2.85	0.00403446
2.86	0.00505844
2.87	0.00630609
2.88	0.00781741
2.89	0.00963759
2.9	0.0118173
2.91	0.0144129
2.92	0.0174864
2.93	0.021106
2.94	0.0253451
2.95	0.0302829
2.96	0.0360035
2.97	0.0425955
2.98	0.0501512
2.99	0.058766
3	0.0685368
3.01	0.0795614
3.02	0.091937
3.03	0.105759
3.04	0.12112
3.05	0.138109
3.06	0.156808
3.07	0.177298
3.08	0.19965
3.09	0.223935
3.1	0.250218
3.11	0.278566
3.12	0.309049
3.13	0.341747
3.14	0.37675
3.15	0.414174
3.16	0.45416
3.17	0.496886
3.18	0.542573
3.19	0.591489
3.2	0.643956
3.21	0.700348
3.22	0.76109
3.23	0.826646
3.24	0.897508
3.25	0.974174
3.26	1.05712
3.27	1.14677
3.28	1.24345
3.29	1.34736
3.3	1.45851
3.31	1.57669
3.32	1.70144
3.33	1.83201
3.34	1.96732
3.35	2.10599
3.36	2.24633
3.37	2.38639
3.38	2.52395
3.39	2.65668
3.4	2.78212
3.41	2.89783
3.42	3.00147
3.43	3.09091
3.44	3.1643
3.45	3.22018
3.46	3.25752
3.47	3.2758
3.48	3.27501
3.49	3.25565
3.5	3.2187
3.51	3.1656
3.52	3.09814
3.53	3.01841
3.54	2.92868
3.55	2.83134
3.56	2.72875
3.57	2.6232
3.58	2.51685
3.59	2.41159
3.6	2.30909
3.61	2.21069
3.62	2.11747
3.63	2.03019
3.64	1.94933
3.65	1.87512
3.66	1.8076
3.67	1.74659
3.68	1.69179
3.69	1.6428
3.7	1.59914
3.71	1.5603
3.72	1.52575
3.73	1.49497
3.74	1.46746
3.75	1.44277
3.76	1.42047
3.77	1.40018
3.78	1.38157
3.79	1.36434
3.8	1.34825
3.81	1.33309
3.82	1.31869
3.83	1.30489
3.84	1.2916
3.85	1.27872
3.86	1.2662
3.87	1.25397
3.88	1.24201
3.89	1.23031
3.9	1.21886
3.91	1.20765
3.92	1.19669
3.93	1.18598
3.94	1.17553
3.95	1.16533
3.96	1.15538
3.97	1.14566
3.98	1.13615
3.99	1.12683
4	1.11765
4.01	1.10859
4.02	1.0996
4.03	1.09062
4.04	1.08162
4.05	1.07255
4.06	1.06336
4.07	1.05403
4.08	1.04452
4.09	1.03481
4.1	1.0249
4.11	1.01478
4.12	1.00447
4.13	0.99397
4.14	0.983319
4.15	0.97255
4.16	0.961705
4.17	0.950835
4.18	0.939993
4.19	0.929242
4.2	0.918644
4.21	0.908266
4.22	0.898173
4.23	0.888431
4.24	0.879104
4.25	0.870249
4.26	0.861916
4.27	0.854151
4.28	0.846985
4.29	0.84044
4.3	0.834529
4.31	0.829247
4.32	0.824584
4.33	0.820513
4.34	0.817002
4.35	0.81401
4.36	0.811488
4.37	0.809387
4.38	0.807655
4.39	0.806241
4.4	0.805097
4.41	0.804177
4.42	0.803443
4.43	0.802858
4.44	0.802394
4.45	0.802026
4.46	0.801733
4.47	0.801497
4.48	0.801305
4.49	0.801144
4.5	0.801007
4.51	0.80089
4.52	0.800795
4.53	0.800733
4.54	0.800727
4.55	0.800817
4.56	0.801066
4.57	0.801566
4.58	0.802443
4.59	0.803864
4.6	0.806047
4.61	0.809261
4.62	0.813837
4.63	0.820164
4.64	0.828692
4.65	0.839929
4.66	0.854432
4.67	0.872792
4.68	0.895621
4.69	0.923526
4.7	0.957082
4.71	0.996797
4.72	1.04308
4.73	1.0962
4.74	1.15623
4.75	1.22307
4.76	1.29632
4.77	1.37536
4.78	1.45925
4.79	1.5468
4.8	1.63653
4.81	1.72673
4.82	1.81551
4.83	1.90085
4.84	1.98066
4.85	2.05288
4.86	2.11558
4.87	2.167
4.88	2.20567
4.89	2.23047
4.9	2.24066
4.91	2.23595
4.92	2.21648
4.93	2.18284
4.94	2.13601
4.95	2.07734
4.96	2.00848
4.97	1.93127
4.98	1.8477
4.99	1.7598
5	1.66959
5.01	1.57895
5.02	1.48962
5.03	1.40311
5.04	1.32069
5.05	1.24337
5.06	1.17187
5.07	1.10668
5.08	1.04803
5.09	0.995952
5.1	0.950297
5.11	0.910771
5.12	0.876976
5.13	0.848437
5.14	0.824639
5.15	0.805048
5.16	0.789134
5.17	0.776387
5.18	0.76633
5.19	0.758521
5.2	0.752565
5.21	0.748107
5.22	0.744835
5.23	0.742477
5.24	0.740793
5.25	0.739576
5.26	0.738646
5.27	0.737843
5.28	0.737032
5.29	0.73609
5.3	0.734913
5.31	0.733411
5.32	0.731509
5.33	0.729147
5.34	0.726281
5.35	0.722883
5.36	0.718941
5.37	0.714463
5.38	0.709472
5.39	0.704012
5.4	0.69814
5.41	0.691931
5.42	0.685471
5.43	0.67886
5.44	0.672203
5.45	0.66561
5.46	0.659194
5.47	0.653063
5.48	0.647323
5.49	0.642068
5.5	0.637381
5.51	0.633334
5.52	0.62998
5.53	0.627358
5.54	0.625486
5.55	0.624368
5.56	0.623988
5.57	0.624316
5.58	0.625306
5.59	0.626896
5.6	0.629019
5.61	0.631593
5.62	0.634536
5.63	0.637759
5.64	0.641178
5.65	0.644711
5.66	0.648289
5.67	0.651855
5.68	0.655371
5.69	0.658821
5.7	0.662221
5.71	0.665616
5.72	0.669088
5.73	0.672758
5.74	0.676787
5.75	0.681376
5.76	0.686761
5.77	0.693212
5.78	0.701024
5.79	0.710505
5.8	0.721965
5.81	0.7357
5.82	0.751973
5.83	0.770997
5.84	0.792915
5.85	0.817782
5.86	0.845544
5.87	0.876033
5.88	0.908948
5.89	0.943859
5.9	0.980207
5.91	1.01732
5.92	1.05441
5.93	1.09062
5.94	1.12507
5.95	1.15684
5.96	1.18504
5.97	1.20887
5.98	1.22761
5.99	1.24068
6	1.24768
6.01	1.24837
6.02	1.24273
6.03	1.23092
6.04	1.21328
6.05	1.19033
6.06	1.16272
6.07	1.13124
6.08	1.09672
6.09	1.06006
6.1	1.02214
6.11	0.98382
6.12	0.9459
6.13	0.909093
6.14	0.874012
6.15	0.841155
6.16	0.810903
6.17	0.783521
6.18	0.759161
6.19	0.737879
6.2	0.719642
6.21	0.704345
6.22	0.691826
6.23	0.68188
6.24	0.674277
6.25	0.668767
6.26	0.665098
6.27	0.663019
6.28	0.662288
6.29	0.662678
6.3	0.663978
6.31	0.665996
6.32	0.668558
6.33	0.67151
6.34	0.674716
6.35	0.67806
6.36	0.681439
6.37	0.684771
6.38	0.687986
6.39	0.691031
6.4	0.693868
6.41	0.696472
6.42	0.698832
6.43	0.700949
6.44	0.702839
6.45	0.704527
6.46	0.706049
6.47	0.707451
6.48	0.708785
6.49	0.710107
6.5	0.711477
6.51	0.712959
6.52	0.71461
6.53	0.716489
6.54	0.718647
6.55	0.72113
6.56	0.723977
6.57	0.72722
6.58	0.730884
6.59	0.734989
6.6	0.73955
6.61	0.744581
6.62	0.750098
6.63	0.756118
6.64	0.762668
6.65	0.769782
6.66	0.777508
6.67	0.785904
6.68	0.795043
6.69	0.805012
6.7	0.815905
6.71	0.827824
6.72	0.840873
6.73	0.85515
6.74	0.870738
6.75	0.887699
6.76	0.906063
6.77	0.925818
6.78	0.946901
6.79	0.969194
6.8	0.992513
6.81	1.01661
6.82	1.04117
6.83	1.06581
6.84	1.09011
6.85	1.1136
6.86	1.13577
6.87	1.15611
6.88	1.17413
6.89	1.18937
6.9	1.20141
6.91	1.20991
6.92	1.21463
6.93	1.21542
6.94	1.21224
6.95	1.20517
6.96	1.19441
6.97	1.18024
6.98	1.16304
6.99	1.14328
7	1.12147
7.01	1.09814
7.02	1.07384
7.03	1.04912
7.04	1.02447
7.05	1.00036
7.06	0.977179
7.07	0.955262
7.08	0.934861
7.09	0.916155
7.1	0.899254
7.11	0.884201
7.12	0.87098
7.13	0.859531
7.14	0.849753
7.15	0.841519
7.16	0.834687
7.17	0.829103
7.18	0.824615
7.19	0.821076
7.2	0.818347
7.21	0.816305
7.22	0.814841
7.23	0.813861
7.24	0.813288
7.25	0.81306
7.26	0.813128
7.27	0.813456
7.28	0.814019
7.29	0.814801
7.3	0.815794
7.31	0.816998
7.32	0.818419
7.33	0.820066
7.34	0.821958
7.35	0.824115
7.36	0.826566
7.37	0.829344
7.38	0.83249
7.39	0.836054
7.4	0.840094
7.41	0.844684
7.42	0.84991
7.43	0.855876
7.44	0.86271
7.45	0.870562
7.46	0.879612
7.47	0.890072
7.48	0.902184
7.49	0.91623
7.5	0.93252
7.51	0.951396
7.52	0.973225
7.53	0.998382
7.54	1.02724
7.55	1.06017
7.56	1.09747
7.57	1.13939
7.58	1.18608
7.59	1.23759
7.6	1.29379
7.61	1.35439
7.62	1.4189
7.63	1.48665
7.64	1.55674
7.65	1.62808
7.66	1.6994
7.67	1.7693
7.68	1.83626
7.69	1.89873
7.7	1.95514
7.71	2.00403
7.72	2.04408
7.73	2.07415
7.74	2.09337
7.75	2.10118
7.76	2.09733
7.77	2.08193
7.78	2.0554
7.79	2.01851
7.8	1.97227
7.81	1.91797
7.82	1.85702
7.83	1.79097
7.84	1.7214
7.85	1.64988
7.86	1.57789
7.87	1.50679
7.88	1.43775
7.89	1.37178
7.9	1.30966
7.91	1.25196
7.92	1.19906
7.93	1.15113
7.94	1.10819
7.95	1.07012
7.96	1.03669
7.97	1.00757
7.98	0.982404
7.99	0.960784
8	0.942305
8.01	0.92657
8.02	0.913203
8.03	0.90186
8.04	0.892234
8.05	0.884057
8.06	0.877103
8.07	0.871182
8.08	0.86614
8.09	0.861855
8.1	0.858234
8.11	0.85521
8.12	0.852738
8.13	0.850793
8.14	0.849373
8.15	0.848493
8.16	0.848191
8.17	0.848528
8.18	0.84959
8.19	0.851491
8.2	0.854374
8.21	0.858416
8.22	0.863828
8.23	0.870853
8.24	0.879768
8.25	0.890876
8.26	0.9045
8.27	0.920974
8.28	0.940628
8.29	0.963773
8.3	0.990679
8.31	1.02155
8.32	1.05652
8.33	1.0956
8.34	1.13867
8.35	1.18546
8.36	1.23556
8.37	1.28835
8.38	1.34307
8.39	1.39878
8.4	1.45441
8.41	1.50875
8.42	1.56055
8.43	1.60849
8.44	1.65131
8.45	1.68779
8.46	1.71685
8.47	1.7376
8.48	1.74934
8.49	1.75164
8.5	1.74436
8.51	1.72762
8.52	1.70183
8.53	1.66765
8.54	1.62597
8.55	1.57788
8.56	1.52457
8.57	1.46736
8.58	1.40755
8.59	1.34645
8.6	1.28529
8.61	1.22517
8.62	1.16708
8.63	1.11183
8.64	1.06006
8.65	1.01224
8.66	0.968655
8.67	0.929457
8.68	0.894649
8.69	0.864124
8.7	0.837683
8.71	0.815056
8.72	0.795932
8.73	0.779967
8.74	0.766811
8.75	0.756116
8.76	0.747547
8.77	0.74079
8.78	0.735557
8.79	0.731588
8.8	0.728648
8.81	0.726532
8.82	0.72506
8.83	0.724073
8.84	0.723436
8.85	0.723031
8.86	0.722758
8.87	0.72253
8.88	0.722277
8.89	0.721939
8.9	0.72147
8.91	0.720835
8.92	0.72001
8.93	0.71898
8.94	0.717743
8.95	0.716301
8.96	0.714668
8.97	0.71286
8.98	0.7109
8.99	0.708814
9	0.706626
9.01	0.704362
9.02	0.702046
9.03	0.699696
9.04	0.697329
9.05	0.694956
9.06	0.692582
9.07	0.69021
9.08	0.687839
9.09	0.685467
9.1	0.68309
9.11	0.680707
9.12	0.678318
9.13	0.67593
9.14	0.673551
9.15	0.6712
9.16	0.6689
9.17	0.666678
9.18	0.664571
9.19	0.662617
9.2	0.660858
9.21	0.659335
9.22	0.658089
9.23	0.657159
9.24	0.656577
9.25	0.656369
9.26	0.656552
9.27	0.657136
9.28	0.658121
9.29	0.659496
9.3	0.661245
9.31	0.663341
9.32	0.665753
9.33	0.668443
9.34	0.671372
9.35	0.674499
9.36	0.677782
9.37	0.681181
9.38	0.684658
9.39	0.688179
9.4	0.691714
9.41	0.695239
9.42	0.698731
9.43	0.702176
9.44	0.705563
9.45	0.708888
9.46	0.712151
9.47	0.71536
9.48	0.718528
9.49	0.72168
9.5	0.724848
9.51	0.728076
9.52	0.731423
9.53	0.734959
9.54	0.738775
9.55	0.742975
9.56	0.74768
9.57	0.753027
9.58	0.759164
9.59	0.766248
9.6	0.774438
9.61	0.783887
9.62	0.794734
9.63	0.807093
9.64	0.821045
9.65	0.836622
9.66	0.853803
9.67	0.872501
9.68	0.89256
9.69	0.913749
9.7	0.935764
9.71	0.958234
9.72	0.980726
9.73	1.00276
9.74	1.02383
9.75	1.04341
9.76	1.06099
9.77	1.0761
9.78	1.08832
9.79	1.09728
9.8	1.10275
9.81	1.10457
9.82	1.10268
9.83	1.09717
9.84	1.0882
9.85	1.07606
9.86	1.0611
9.87	1.04376
9.88	1.02451
9.89	1.00386
9.9	0.982324
9.91	0.960388
9.92	0.938523
9.93	0.917147
9.94	0.896624
9.95	0.877253
9.96	0.859268
9.97	0.842837
9.98	0.828067
9.99	0.815007
